,Instrument,GICS Sector Name,Income Avail to Cmn Shareholders Excl Extra,EBITDA,EBIT,Total Equity,Company Market Cap,Enterprise Value (Daily Time Series)
697,ROCK.OQ,Industrials,87468000.0,145228000.0,122877000.0,673964000,3172534561.9,2992718561.9
698,SNX.N,Information Technology,523259000.0,1216619000.0,874982000.0,4338860000,4583863087.92,5785967087.92
699,T.N,Communication Services,-5369000000.0,70910000000.0,42394000000.0,161673000000,203447300000.0,368519300000.0
700,CRVL.OQ,Health Care,43294000.0,77896000.0,54648000.0,189711000,1908196850.7,1779367850.7
701,FGBI.OQ,Financials,20318000.0,,28288000.0,178591000,161022912.09,-74616087.90999971
702,NK.OQ,Health Care,-75892000.0,-67725000.0,-76851000.0,120679000,2865538228.3,2778759228.3
703,BLL.N,Materials,585000000.0,1908000000.0,1240000000.0,3337000000,29410610069.88,35911610069.88
704,AOUT.OQ,Consumer Discretionary,,,,224098000,294017514.0,260137514.0
705,TMO.N,Health Care,6375000000.0,10216000000.0,7891000000.0,34507000000,192175007412.08,203585007412.08
706,OM.OQ,Health Care,,-120926000.0,-122872000.0,37259000,2385683136.57,2071120136.57
707,LUV.N,Industrials,-3074000000.0,-3751000000.0,-5005000000.0,8876000000,30289940866.72,27286940866.7201
708,SAFE.N,Real Estate,,,,,4302740915.5,5709084915.5
709,CNS.N,Financials,76584000.0,99709000.0,95057000.0,,3296259310.5,3245374310.5
710,MSGS.N,Communication Services,,-60692000.0,-100119000.0,-206986000,4340511067.4,4652630067.4
711,ZG.OQ,Communication Services,-162115000.0,145470000.0,35412000.0,4741816000,38789370939.21,37077191939.21
712,CAL.N,Consumer Discretionary,-362188000.0,15138000.0,-47531000.0,645950000,603475619.2,982865619.200001
713,TEX.N,Industrials,12600000.0,107000000.0,59700000.0,932300000,2715174000.0,3381374000.0
714,TGT.N,Consumer Discretionary,3821000000.0,9057000000.0,6510000000.0,11833000000,96368783254.04,102993783254.04
715,YEXT.N,Information Technology,-106958000.0,-95913000.0,-105752000.0,201212000,2261932026.0,2052936026.0
716,GME.N,Consumer Discretionary,-270000000.0,-77000000.0,-164200000.0,611500000,3571044352.0,3610644352.0
717,IRBT.OQ,Consumer Discretionary,147068000.0,183178000.0,148416000.0,804434000,3578922487.12,3221586487.1200104
718,RNG.N,Information Technology,-106426000.0,-39407000.0,-104865000.0,745700000,38519226083.25,39182722083.25
719,OSTK.OQ,Consumer Discretionary,13406000.0,41608000.0,10901000.0,115084000,4315000305.3,3891055305.30001
720,WHR.N,Consumer Discretionary,1081000000.0,2191000000.0,1911000000.0,3799000000,12361139103.88,16738139103.88
721,MTCH.OQ,Communication Services,,,,-1177667000,45501753551.08,48626574551.0801
722,BATRA.OQ,Communication Services,-60000000.0,-67000000.0,-138000000.0,378000000,26517958201.33,27014958201.33
723,GBL.N,Financials,58693000.0,100892000.0,100198000.0,86911000,560105358.0,486806358.0
724,HBAN.OQ,Financials,717000000.0,2165000000.0,1897000000.0,12993000000,14566257832.32,23973257832.32
725,GSHD.OQ,Financials,5684000.0,15724000.0,12631000.0,-9007000,5745642944.92,5771720944.92
726,RILY.OQ,Financials,47189000.0,206421000.0,186825000.0,360660000,1477796331.0,2975949331.0
727,CROX.OQ,Consumer Discretionary,149444000.0,208405000.0,181449000.0,131905000,5314061562.97,5325499562.97
728,PLT.N,Information Technology,-746225000.0,63075000.0,-150838000.0,-82816000,1845258284.48,3176911284.48
729,ESGR.OQ,Financials,1089774000.0,1050706000.0,997712000.0,4842183000,4731109703.5,6018445703.5
730,STAR.N,Real Estate,-93114000.0,169991000.0,111911000.0,1040422000,1325756174.84,4929706174.84
731,BRG.A,Real Estate,,,,,282833520.38,2539616520.38
732,VICI.N,Real Estate,702295000.0,774923000.0,771050000.0,7965183000,14484715796.78,21464614796.78
733,RBNC.OQ,Financials,31410000.0,,58149000.0,321972000,352240750.35,408969750.35
734,AAPL.OQ,Information Technology,63930000000.0,85159000000.0,74253000000.0,65339000000,2272940317440.0,2308157317440.0
735,BMTX.A,Information Technology,226650.0,-1623770.0,-1623770.0,168395170,166164000.0,166152990.0
736,ALKS.OQ,Health Care,,,,,3649304570.05,3355428570.05
737,VST.N,Utilities,899000000.0,4193000000.0,2199000000.0,7959000000,10491913918.2,20189913918.2
738,MLP.N,Real Estate,-7505000.0,-1546000.0,-2650000.0,22692000,237210874.25,236886874.25
739,ECOL.OQ,Industrials,-296214000.0,142606000.0,38363000.0,1011380000,1186438998.6,1934131998.6
740,CI.N,Health Care,,,,,76288811517.6,106996811517.6
741,OSH.N,Health Care,-180252000.0,-126516000.0,-136790000.0,-29524000,13833201332.16,13369198332.16
742,CLR.N,Energy,-310426000.0,1901409000.0,60672000.0,6741667000,8436911937.3,14418462937.3
743,NX.N,Industrials,7096000.0,103116000.0,55887000.0,355759000,808147847.94,873946847.94
744,STTK.OQ,Health Care,,,,14516000,1989530335.42,2020695335.42
745,HT.N,Real Estate,-154199000.0,19139000.0,-80036000.0,807657000,335996119.3,1570304119.3
746,FCBC.OQ,Financials,35926000.0,52787000.0,48009000.0,426730000,427341420.72,-28255579.280000202
747,MITK.OQ,Information Technology,9421000.0,21072000.0,13053000.0,132243000,694523640.06,627562640.060001
748,AMK.N,Financials,-686999.999999999,56784000.0,22634000.0,858861000,1923527720.25,1927095720.25
749,EVI.A,Industrials,833000.0,6225000.0,2102000.0,87826000,529137490.91,546813490.91
750,CCK.N,Materials,579000000.0,1778000000.0,1297000000.0,2198000000,13213472439.75,20657472439.75
751,AROC.N,Energy,-28746000.0,401768000.0,205731000.0,1085963000,1497203369.53,3227186369.53
752,OMF.N,Financials,730000000.0,1316000000.0,1052000000.0,3441000000,7217196155.44,22745196155.44
753,ARCH.N,Energy,-344615000.0,9075000.0,-112477000.0,283561000,707378396.3,931433396.300001
754,WMS.N,Industrials,169294000.0,492628000.0,334799000.0,772820000,6877939693.68,7766426693.68001
755,GOGO.OQ,Communication Services,-201998000.0,107973000.0,69047000.0,-398890000,1153430335.2,2169555335.2
756,APPF.OQ,Information Technology,163344000.0,41066000.0,12915000.0,131950000,6150924725.84,5974207725.84
757,TRST.OQ,Financials,52452000.0,,76056000.0,568161000,650920434.75,818479434.749999
758,PSNL.OQ,Health Care,-34584000.0,-30327000.0,-35972000.0,106690000,1683963446.6,1477900446.6
759,BRKS.OQ,Information Technology,78868000.0,167862000.0,103097000.0,1213614000,6330234120.09,6072885120.09001
760,SRNE.OQ,Health Care,-289778000.0,-195043000.0,-206574000.0,78588000,4020324282.92,4052980282.92
761,ANH.N,Financials,-106558000.0,-42599000.0,-44174000.0,571952000,267127711.58,1947710711.58
762,SLCA.N,Energy,-411532000.0,151259000.0,-7164000.0,705217000,706961789.68,1837074789.68
763,QTS.N,Real Estate,-19109000.0,254311000.0,65148000.0,1337817000,4224391642.24,6381938642.24001
764,VRCA.OQ,Health Care,-37354000.0,-36081000.0,-36138000.0,65015000,386689852.9,349788852.9
765,HLIO.OQ,Industrials,22475000.0,110670000.0,75656000.0,577636000,1973916280.08,2201827280.08
766,CNTY.OQ,Consumer Discretionary,-74855000.0,46022000.0,23153000.0,163306000,246663523.08,655026523.08
767,MCK.N,Health Care,-4189000000.0,4021000000.0,3124000000.0,5092000000,29293174553.36,34604174553.36
768,OPTN.OQ,Health Care,-100917000.0,-88424000.0,-89690000.0,61583000,245299399.92,207178399.92
769,HBI.N,Consumer Discretionary,-75579000.0,989298000.0,856852000.0,813958000,6524110243.16,9618827243.16
770,ICHR.OQ,Information Technology,33279000.0,76744000.0,52519000.0,411689000,1144938514.38,1092311514.38
771,ABCB.OQ,Financials,261988000.0,470393000.0,438938000.0,2647088000,3202819265.14,3560611265.1400104
772,CBTX.OQ,Financials,26361000.0,36500000.0,33313000.0,546451000,695647344.0,157640343.999999
773,EZPW.OQ,Financials,-65429000.0,52914000.0,22248000.0,649127000,281329720.54,245414720.54
774,AVNS.N,Health Care,13900000.0,65500000.0,22100000.0,1265200000,2406962346.8,2475462346.8
775,ISBC.OQ,Financials,221580000.0,,489125000.0,2710003000,3128866705.92,6254224705.920011
776,CVS.N,Health Care,7956000000.0,19007000000.0,14609000000.0,63864000000,96637083557.34,151850083557.34
777,PRSP.N,Information Technology,-745000000.0,656000000.0,280000000.0,1357000000,4679109848.35,6859109848.35
778,CLNC.N,Financials,-266872000.0,41264000.0,-4936000.00000001,2119022000,1080096906.0,5257981906.0
779,GBX.N,Industrials,31326000.0,214125000.0,107564000.0,1293043000,1446228964.8,2006184964.8
780,MEDP.OQ,Health Care,123975000.0,167537000.0,148172000.0,726283000,5919140386.01,5699913386.01001
781,CBAY.OQ,Health Care,-64648000.0,-62284000.0,-62902000.0,186348000,422966744.88,261702744.88
782,BHF.OQ,Financials,-1105000000.0,-469000000.0,-469000000.0,18023000000,3752021262.08,1607021262.08
783,OC.N,Industrials,-542000000.0,1239000000.0,767000000.0,4631000000,9193332000.18,11712332000.18
784,LMNX.OQ,Health Care,,,,517711000,1275263763.13,1168992763.13
785,OYST.OQ,Health Care,-68012000.0,-68830000.0,-68906000.0,137298000,660675462.56,582238462.560001
786,CFG.N,Financials,950000000.0,,2525000000.0,22673000000,17240940401.08,15042940401.08
787,NBHC.N,Financials,,,,820691000,1083534872.67,500866872.669999
788,INSG.OQ,Information Technology,-113811000.0,-3627000.0,-25231000.0,-37238000,1952885273.25,2073769273.25
789,MSBI.OQ,Financials,,,,621391000,482016956.85,299552956.85
790,ARCB.OQ,Industrials,,,,828593000,1437324620.15,1352186620.15
791,SFL.N,Energy,-35558000.0,321817000.0,200756000.0,1106369000,886247371.76,3187250371.76
792,EVR.N,Financials,350574000.0,607061000.0,578436000.0,,5489819446.05,4863564446.05001
793,MKSI.OQ,Information Technology,350100000.0,567300000.0,468100000.0,2360900000,8370912700.16,8364412700.15999
794,IOVA.OQ,Health Care,-254752000.0,-257369000.0,-258513000.0,298971000,7121670065.7,6407526065.70001
795,BEAT.OQ^B21,Health Care,17680000.0,105117000.0,57670000.0,366917000,2469012939.68,2537113939.68
796,WHG.N,Financials,-8947000.0,1414000.0,-1228000.0,130711000,120322064.91,42736064.9100001
797,WLL.N,Energy,-4072678000.0,369006000.0,-194183000.0,4024971000,1134687082.2,1521313082.2
798,PBYI.OQ,Health Care,-56200000.0,-17804000.0,-26788000.0,17463000,522478343.34,510882343.34
799,ODFL.OQ,Industrials,672682000.0,1178245000.0,916982000.0,3326288000,24521099108.53,23889326108.53
800,GPK.N,Materials,167300000.0,1062900000.0,585600000.0,1424300000,4554572583.0,8435772583.0
801,DENN.OQ,Consumer Discretionary,11084000.0,47448000.0,30969000.0,-138064000,1080869634.0,1313154634.0
802,EVRG.N,Utilities,631200000.0,2151400000.0,1224100000.0,8571900000,12552871812.0,22417071812.0
803,SRDX.OQ,Health Care,701000.0,6427000.0,-892000.0,131055000,725058255.81,671184255.81
804,ATEC.OQ,Health Care,-69233000.0,-32532000.0,-42604000.0,67234000,1255588652.75,1330949652.75
805,TALO.N,Energy,-34558000.0,330571000.0,-74644000.0,1078277000,761593496.93,1751994496.93
806,DTIL.OQ,Health Care,-106469000.0,-99813000.0,-108209000.0,138314000,711110354.95,606962354.950001
807,BCPC.OQ,Materials,82844000.0,159723000.0,108997000.0,743667000,3812578549.2,3929862549.2000103
808,LNSR.OQ,Health Care,,,,-30553000,83727505.53,41026505.53
809,OSPN.OQ,Information Technology,1351000.0,14889000.0,2677000.0,264021000,1041450163.27,928708163.269999
810,ADTN.OQ,Information Technology,2378000.0,14267000.0,-2360000.0,372944000,785522883.6,722230883.600001
811,MBIN.OQ,Financials,166060000.0,,249763000.0,810621000,933082630.44,2483921630.44
812,GLYC.OQ,Health Care,-50190490.0,-51005920.0,-51276160.0,154200590,194185053.86,51314703.859999895
813,ACC.N,Real Estate,70605000.0,425760000.0,157235000.0,3294676000,5918179913.0,9528212913.00001
814,NEOG.OQ,Health Care,60292000.0,90061000.0,71127000.0,725177000,4625843672.16,4235078672.1600103
815,MYE.N,Materials,39526000.0,69858000.0,48056000.0,166682000,796391506.17,790121506.170001
816,IDYA.OQ,Health Care,-40141000.0,-39970000.0,-41383000.0,100400000,599417605.78,320734605.78
817,ROST.OQ,Consumer Discretionary,303535000.0,739032000.0,375036000.0,3359249000,42875381908.56,40971294908.5601
818,PRFT.OQ,Information Technology,33552000.0,84234000.0,59411000.0,381015000,2063020625.0,2200725625.0
819,CURO.N,Financials,65348000.0,171666000.0,154168000.0,131905000,641896274.1,1248214274.1
820,CCMP.OQ,Information Technology,135809000.0,353392000.0,225406000.0,1074313000,4863845062.12,5504434062.12
821,ARCT.OQ,Health Care,-52033000.0,-50462000.0,-51259000.0,25792000,2114289562.5,1822342562.5
822,CNXN.OQ,Information Technology,61435000.0,96420000.0,82910000.0,597312000,1393844895.75,1285793895.75
823,AMGN.OQ,Health Care,7264000000.0,12740000000.0,9139000000.0,9409000000,137726479690.18,160065479690.18
824,EVBN.A,Financials,11246000.0,26434000.0,24194000.0,168905000,158885941.89,223162941.89
825,LEA.N,Consumer Discretionary,158500000.0,1126600000.0,586700000.0,4467300000,9697464391.68,11023864391.68
826,BRKR.OQ,Health Care,157500000.0,341000000.0,264000000.0,906800000,8924671265.58,9148071265.57999
827,CASY.OQ,Consumer Staples,328625000.0,740338000.0,481746000.0,1643205000,7677095013.95,8636632013.95
828,NWSA.OQ,Communication Services,-862000000.0,1214000000.0,563000000.0,7582000000,13360160852.96,13997160852.96
829,SPXC.N,Industrials,107900000.0,189200000.0,150800000.0,502400000,2474723776.5,2867923776.5
830,DHR.N,Health Care,3510600000.0,6005700000.0,4230700000.0,39766000000,168707544637.83,187155544637.83
831,WDR.N,Financials,70456000.0,107603000.0,94770000.0,727757000,1570880270.54,905356270.54
832,BCOV.OQ,Information Technology,-14546000.0,5721000.0,-3048000.0,74123000,786161429.5,760829429.500001
833,GHC.N,Consumer Discretionary,207752000.0,283227000.0,122433000.0,3319239000,2984959332.06,2717937332.06001
834,WSR.N,Real Estate,18804000.0,59148000.0,31161000.0,345317000,371446904.05,1005236904.05
835,CXP.N,Real Estate,-5452000.0,148553000.0,47120000.0,2623140000,1629981685.44,3069281685.44
836,CG.OQ,Financials,348200000.0,674600000.0,635700000.0,2930200000,13215822956.13,20237622956.13
837,AGX.N,Industrials,2712000.0,8690000.0,4040000.0,339249000,709343498.49,267854498.49
838,CWH.N,Consumer Discretionary,79446000.0,466234000.0,408997000.0,-32602000,3425999085.8,4529646085.8
839,SASR.OQ,Financials,96953000.0,182953000.0,166383000.0,1469955000,1719454631.58,2396048631.58
840,FISV.OQ,Information Technology,958000000.0,5198000000.0,1988000000.0,32330000000,73359316987.56,94136316987.5599
841,XPER.OQ,Information Technology,-52011000.0,141558000.0,-1443000.0,547911000,2241001756.0,3033645756.0
842,ESI.N,Materials,121200000.0,408600000.0,249100000.0,2220900000,4254538862.22,5521938862.22
843,HAL.N,Energy,-2945000000.0,2421000000.0,1363000000.0,4974000000,18003700021.5,25418700021.5
844,VKTX.OQ,Health Care,-35997000.0,-40270000.0,-40270000.0,277119000,648543031.08,393239031.08
845,HEIa.N,Industrials,313984000.0,465209000.0,376648000.0,1980177000,16518183942.93,17102800942.93
846,ULH.OQ,Industrials,48132000.0,154500000.0,80359000.0,239573000,646859484.9,1091682484.9
847,UA.N,Consumer Discretionary,-549176000.0,160245000.0,-4739000.0,1675993000,9352386540.01,9484124540.01001
848,LAD.N,Consumer Discretionary,470300000.0,783400000.0,690900000.0,2661500000,9787728621.91,13489428621.91
849,FCN.N,Industrials,183066000.0,308206000.0,267028000.0,1489142000,3812593309.19,3816389309.19001
850,PDLB.OQ,Financials,-5227000.0,10715000.0,8240000.0,158402000,169208889.6,163971889.6
851,FORM.OQ,Information Technology,78523000.0,135492000.0,86807000.0,744084000,3560599102.06,3340058102.06
852,BIG.N,Consumer Discretionary,624969000.0,530640000.0,387971000.0,845464000,2281523783.68,1773126783.68
853,JJSF.OQ,Consumer Staples,3024000.0,55762000.0,2496000.0,809498000,3019090857.59,2791386857.59
854,HOG.N,Consumer Discretionary,1298000.0,323890000.0,183833000.0,1722785000,5455189965.11,11184790965.11
855,MGEE.OQ,Utilities,93284000.0,186495000.0,113163000.0,855676000,2377018310.1,2881880310.10001
856,CLH.N,Industrials,119656000.0,504128000.0,205234000.0,1269813000,4726873256.88,5752819256.88
857,CRI.N,Consumer Discretionary,133575000.0,408381000.0,313431000.0,880130000,4279644826.8,4437555826.8
858,CALX.N,Information Technology,33484000.0,56850000.0,43132000.0,280325000,2152169438.64,2018380438.64
859,NTGR.OQ,Information Technology,58293000.0,87021000.0,72731000.0,689384000,1270939527.15,917621527.150002
860,CFFN.OQ,Financials,60881000.0,154609000.0,143572000.0,1284859000,1761478545.24,1732477545.24
861,NP.N,Materials,-10500000.0,101300000.0,64400000.0,406300000,962609839.74,1116809839.74
862,STMP.OQ,Consumer Discretionary,152525000.0,198546000.0,172225000.0,665625000,4872815373.42,4509407373.420011
863,TCRR.OQ,Health Care,-61500000.0,-62285000.0,-63704000.0,160449000,1050743460.78,804020460.779999
864,NXTC.OQ,Health Care,-32069000.0,-33820000.0,-36998000.0,321484000,382161344.43,94844344.43000041
865,MDLA.N,Information Technology,-131756000.0,-105002000.0,-129591000.0,397796000,6834877944.51,6628683944.51001
866,SPLK.OQ,Information Technology,-791160000.0,-611219000.0,-700590000.0,1999429000,27172335704.82,27453976704.82
867,GRA.N,Materials,-1800000.0,262900000.0,157900000.0,231400000,4002526231.6,5691526231.6
868,SYNA.OQ,Information Technology,141800000.0,196400000.0,95800000.0,819100000,4298790879.39,4577990879.39001
869,BURL.N,Consumer Discretionary,-166168000.0,-22351000.0,-241120000.0,528149000,17208529088.08,18033148088.08
870,CYH.N,Health Care,-173000000.0,1177000000.0,601000000.0,-2218000000,1119652110.72,12716652110.72
871,PACW.OQ,Financials,-1240801000.0,713806000.0,676929000.0,3594951000,4108995399.1,4429343399.1
872,TRGP.N,Energy,-1828300000.0,2150400000.0,1250400000.0,5199600000,7110858959.55,18432958959.55
873,SWN.N,Energy,-2910000000.0,342000000.0,-44000000.0,3246000000,2946714414.24,5301714414.24
874,MCHP.OQ,Information Technology,333300000.0,2055500000.0,879100000.0,5585500000,40830891651.32,49599191651.32
875,WKHS.OQ,Consumer Discretionary,-210050810.0,-34891900.0,-35563300.0,-34913110,4635551378.22,4678556638.22
876,BBIO.OQ,Health Care,-402201000.0,-425631000.0,-425631000.0,408454000,8451425506.97,8267269506.97
877,DE.N,Industrials,2752000000.0,7575000000.0,5457000000.0,12937000000,98615110332.16,137554110332.16
878,GLRE.OQ,Financials,-68496000.0,33428000.0,33407000.0,477183000,274471641.6,360528641.6
879,CIVB.OQ,Financials,32192000.0,52348000.0,49752000.0,350108000,312236074.26,231055074.26
880,AIV.N,Real Estate,154184000.0,519033000.0,125475000.0,1780649000,732420459.24,5010075459.24
881,LMND.N,Financials,,-149200000.0,-150800000.0,297700000,9268251168.33,9173051168.33
882,UBSI.OQ,Financials,289023000.0,500139000.0,493534000.0,4297620000,4584503754.84,3382104754.84
883,BCML.OQ,Financials,13727000.0,,32877000.0,252591000,178680036.5,213086036.5
884,HAFC.OQ,Financials,30739000.0,72596000.0,61904000.0,563267000,474436961.575,233502961.57500097
885,XRAY.OQ,Health Care,-79200000.0,547600000.0,222900000.0,5092500000,12413938711.2,13369838711.2
886,PRGO.N,Health Care,-6599999.99999999,899000000.0,511300000.0,5803800000,6118905292.81,8826405292.810009
887,IFF.N,Materials,366064000.0,,,6323035000,34685477128.56,38659474128.56
888,TCBI.OQ,Financials,56539000.0,437713000.0,362788000.0,2871224000,3499855164.18,3983929164.18
889,RPAY.OQ,Information Technology,,28609700.0,-28475460.0,254353040,2249216245.85,2367396745.85
890,ABMD.OQ,Health Care,200467000.0,248079000.0,224805000.0,1065466000,14677900776.66,14191448776.66
891,ESTC.N,Information Technology,-123591000.0,-115100000.0,-133242000.0,413647000,14042271533.62,13691118533.62
892,OXY.N,Energy,-14561000000.0,8177000000.0,-437000000.0,34232000000,23838963072.0,75086963072.0
893,HBB.N,Consumer Discretionary,18005000.0,31245000.0,28053000.0,36266000,265372179.87,334927179.87000096
894,PCH.OQ,Real Estate,166830000.0,358515000.0,280630000.0,1304953000,3512841369.03,4017848369.03001
895,ONEM.OQ,Health Care,-99996000.0,-69154000.0,-90105000.0,215422000,7670839986.86,7628908986.860009
896,NKE.N,Consumer Discretionary,2826000000.0,4540000000.0,3698000000.0,8055000000,224586766967.06,222225766967.06
897,BV.N,Industrials,-41000000.0,255800000.0,111400000.0,1271500000,1590883505.73,2645483505.73
898,GRPN.OQ,Consumer Discretionary,-225685000.0,39891000.0,-52945000.0,393936000,1074135778.4,721902778.400002
899,SMCI.OQ,Information Technology,88532000.0,121795000.0,92785000.0,1065540000,1705399453.2,1435460453.2
900,TCX.OQ,Information Technology,5775000.0,35600000.0,11548000.0,104698000,881380787.7,
901,JNJ.N,Health Care,14414000000.0,27652000000.0,21127000000.0,,439134443116.32,446111443116.32
902,BUSE.OQ,Financials,100344000.0,167896000.0,144572000.0,1270069000,1226818723.9,1016813723.9
903,EGHT.N,Information Technology,-170651000.0,-107113000.0,-152267000.0,190731000,3811466822.04,3966962822.04001
904,TMUS.OQ,Communication Services,2744000000.0,23634000000.0,9427000000.0,65344000000,154515341744.24,220790341744.24
905,MOFG.OQ,Financials,6623000.0,63756000.0,52726000.0,515250000,452789594.12,827191594.120001
906,FBK.N,Financials,63621000.0,133714000.0,123467000.0,1291289000,1833670932.45,1961096932.45
907,USNA.N,Consumer Staples,124664000.0,187004000.0,176491000.0,441650000,2072868031.14,1760951031.14
908,REVG.N,Industrials,-34300000.0,60700000.0,20500000.0,472300000,720467251.73,1051267251.73
909,AVD.N,Materials,10770000.0,38660000.0,19312000.0,344156000,576372590.31,716153590.309999
910,WTI.N,Energy,56296000.0,155983000.0,24429000.0,-249365000,415410471.74,983625471.74
911,KROS.OQ,Health Care,-37270000.0,-35832000.0,-36094000.0,495000,1566447590.7,1425515590.7
912,ZYXI.OQ,Health Care,10234000.0,13385000.0,11683000.0,19742000,677796714.9,636698714.9
913,BG.N,Consumer Staples,1121000000.0,1862000000.0,1427000000.0,6205000000,10431255218.23,16947255218.23
914,MTW.N,Industrials,-19100000.0,83100000.0,45600000.0,643500000,517672150.86,699872150.860001
915,LH.N,Health Care,,,,,22324080000.0,27564380000.0
916,CZR.OQ,Consumer Discretionary,-1213853000.0,520359000.0,143344000.0,1117257000,16580942956.18,43379942956.18
917,NBR.N,Energy,-993834000.0,629460000.0,-241410000.0,1982811000,621523018.15,3940608018.15
918,VVI.N,Industrials,-329913000.0,-18066000.0,-76020000.0,467498000,817137920.0,1224665920.0
919,AROW.OQ,Financials,40827000.0,67912000.0,63187000.0,334392000,489987006.04,490574006.040001
920,CASA.OQ,Information Technology,-24053000.0,35502000.0,17023000.0,38564000,759234996.18,894767996.179999
921,BPRN.OQ,Financials,13806000.0,22420000.0,20874000.0,208818000,177026298.75,99597298.7500001
922,PEAK.N,Real Estate,,772709000.0,218760000.0,6788345000,16495368967.84,23244397967.84
923,QTNT.OQ,Health Care,-94888000.0,-66250000.0,-76014000.0,-5527000,510722927.65,558589927.6500009
924,ARLO.N,Information Technology,-66426000.0,-110572000.0,-121548000.0,203376000,640991440.59,447380440.59
925,GMS.N,Industrials,25310000.0,283948000.0,171866000.0,633981000,1433230263.44,2311085263.44
926,CAC.OQ,Financials,,,,529314000,603072973.65,800318973.65
927,BPMC.OQ,Health Care,333218000.0,331842000.0,325294000.0,464359000,5538527301.52,4781097301.52001
928,SHO.N,Real Estate,-335634000.0,22577000.0,-118977000.0,2574838000,2404336382.5,3120556382.5
929,VRNT.OQ,Information Technology,12382000.0,214538000.0,117428000.0,1229368000,3338082814.16,3712382814.16
930,ALGT.OQ,Industrials,-184329000.0,49135000.0,-127133000.0,699400000,3544880845.49,4384925845.49
931,VRS.N,Materials,131000000.0,131000000.0,39000000.0,987000000,433342323.3,365342323.3
932,NVAX.OQ,Health Care,-272525000.0,-262448000.0,-266471000.0,-186017000,18993583278.72,19130012278.72
933,PHR.N,Health Care,-22864000.0,-9027000.0,-22062000.0,101865000,3447352227.12,3222395227.12
934,ATH.N,Financials,813000000.0,2496000000.0,2033000000.0,13391000000,8481851567.4,3594851567.40002
935,III.OQ,Information Technology,3401000.0,21024000.0,14705000.0,89674000,186796916.97,227519916.97
936,EV.N,Financials,138516000.0,397625000.0,374240000.0,1323685000,8178792312.25,9791683312.250021
937,NEX.N,Energy,-369605000.0,103208000.0,-213524000.0,886772000,840312015.2,873923015.199999
938,IRWD.OQ,Health Care,110830000.0,146359000.0,142349000.0,-93251000,1653803187.62,1770787187.62
939,SFM.OQ,Consumer Staples,250687000.0,471654000.0,345648000.0,581952000,2664496734.84,2813676734.84
940,KRON.OQ,Health Care,,,,99704000,1623850945.92,1709453945.92
941,PRAA.OQ,Financials,146882000.0,360485000.0,343868000.0,1169388000,1679166573.72,4263718573.72
942,SPFI.OQ,Financials,45353000.0,,79329000.0,370048000,357008189.0,402844189.0
943,LYB.N,Materials,,,,,31879253135.55,43569253135.55
944,RAPT.OQ,Health Care,-53373000.0,-51725000.0,-52944000.0,73121000,526219200.37,403433200.37000096
945,MEIP.OQ,Health Care,-36351000.0,-34403000.0,-34595000.0,78218000,473742290.6,293598290.6
946,UEIC.OQ,Consumer Discretionary,33441000.0,67252000.0,36203000.0,274399000,800506136.72,783360136.72
947,MBIO.OQ,Health Care,-55616000.0,-50390000.0,-51991000.0,51652000,304353608.0,229102608.0
948,GPS.N,Consumer Discretionary,-1053000000.0,-14000000.0,-535000000.0,3316000000,8411914414.02,7976914414.02
949,BRT.N,Real Estate,-10413000.0,3844000.0,-2871000.0,199653000,259191891.09,411679891.090001
950,VIE.OQ,Health Care,-128849000.0,-132142000.0,-133153000.0,354511000,2895422164.8,2511213164.8
951,ACTG.OQ,Industrials,23751000.0,-11257000.0,-15749000.0,181214000,396699596.65,219555596.65
952,PCG.N,Utilities,-5135000000.0,5842000000.0,2467000000.0,5136000000,23973555214.32,62504555214.32
953,CNBKA.OQ,Financials,42209000.0,,57807000.0,370409000,307827044.49,439265044.49
954,INS.A,Information Technology,,,,,459415983.6,425024983.6
955,SPWH.OQ,Consumer Discretionary,71496000.0,126182000.0,104938000.0,110268000,763274050.0,772296049.999999
956,CLAR.OQ,Consumer Discretionary,10863000.0,12301000.0,4501000.0,181192000,544536037.82,568571037.82
957,PFE.N,Health Care,9358000000.0,18671000000.0,14084000000.0,,193153111701.84,246038111701.84
958,ALTR.OQ,Information Technology,-14200000.0,24398000.0,1839000.0,357059000,4848861836.41,4819872836.41001
959,GLUU.OQ,Communication Services,20447000.0,31305000.0,22657000.0,417094000,2184001461.81,1819605461.81
960,AMED.OQ,Health Care,166112000.0,203607000.0,177664000.0,640450000,9962263956.57,10162184956.57
961,FNF.N,Financials,989000000.0,1601000000.0,1366000000.0,5382000000,11465024644.48,11299024644.48
962,EHC.N,Health Care,,,,1588000000,8162410969.76,11640910969.76
963,KALU.OQ,Materials,12300000.0,163000000.0,111100000.0,733900000,1697910707.22,1793010707.22
964,WLFC.OQ,Industrials,14295000.0,209214000.0,114839000.0,399976000,201361240.7,1622307240.7
965,NWPX.OQ,Industrials,25845000.0,48016000.0,33848000.0,248158000,313773984.0,299114984.0
966,PSA.N,Real Estate,1133420000.0,1962556000.0,1415820000.0,9062911000,40925863442.2,46789405442.2001
967,KTB.N,Consumer Discretionary,47264000.0,165476000.0,133352000.0,69257000,2456970641.5,3209202641.5
968,CLNY.N,Real Estate,-2958643000.0,611729000.0,-141171000.0,5216043000,2696402881.25,14667151881.25
