,Instrument,GICS Sector Name,Income Avail to Cmn Shareholders Excl Extra,EBITDA,EBIT,Total Equity,Company Market Cap,Enterprise Value (Daily Time Series)
716,GME.N,Consumer Discretionary,-270000000.0,-77000000.0,-164200000.0,611500000,3731462360.0,3771062360.0
717,IRBT.OQ,Consumer Discretionary,153774000.0,182722000.0,147602000.0,652069000,3263615028.14,2906279028.14
718,RNG.N,Information Technology,-106426000.0,-39407000.0,-104865000.0,745700000,35531801288.94,36195297288.94
719,OSTK.OQ,Consumer Discretionary,13406000.0,41608000.0,10901000.0,115084000,3786423459.18,3362478459.18
720,WHR.N,Consumer Discretionary,1081000000.0,2479000000.0,1911000000.0,3799000000,11752558000.4,15107558000.4
721,MTCH.OQ,Communication Services,,,,-1177667000,40065056043.72,43189877043.72
722,BATRA.OQ,Communication Services,-60000000.0,-67000000.0,-138000000.0,378000000,26466635039.22,26963635039.22
723,GBL.N,Financials,58693000.0,100892000.0,100198000.0,86911000,533472897.35,460173897.350001
724,HBAN.OQ,Financials,717000000.0,2165000000.0,1897000000.0,12993000000,14362818477.12,23769818477.12
725,GSHD.OQ,Financials,5684000.0,15724000.0,12631000.0,-9007000,5476945976.78,5503023976.78001
726,RILY.OQ,Financials,47189000.0,206421000.0,186825000.0,360660000,1400215379.2,2898368379.2
727,CROX.OQ,Consumer Discretionary,149444000.0,208405000.0,181449000.0,131905000,5064996566.56,5076434566.56
728,PLT.N,Information Technology,-746225000.0,63075000.0,-150838000.0,-82816000,1450376312.6,2810056312.6
729,ESGR.OQ,Financials,1089774000.0,1050706000.0,997712000.0,4842183000,4631776928.5,5919112928.5
730,STAR.N,Real Estate,-93114000.0,169991000.0,111911000.0,1040422000,1301703521.36,4905653521.36
731,BRG.A,Real Estate,-33297000.0,117000000.0,33669000.0,805952000,268047956.92,2524830956.92
732,VICI.N,Real Estate,702295000.0,774923000.0,771050000.0,7965183000,14377381852.38,21357280852.38
733,RBNC.OQ,Financials,31410000.0,,58149000.0,321972000,338750679.06,395479679.06000096
734,AAPL.OQ,Information Technology,63930000000.0,85159000000.0,74253000000.0,65339000000,2306516509440.0,2341733509440.0
735,BMTX.A,Information Technology,226650.0,-1623770.0,-1623770.0,168395170,176046000.0,176034990.0
736,ALKS.OQ,Health Care,-73573000.0,3806000.0,-78231000.0,1085442000,3463099321.6,3169223321.6
737,VST.N,Utilities,899000000.0,4193000000.0,2199000000.0,7959000000,10315825852.44,20013825852.44
738,MLP.N,Real Estate,-7505000.0,-1546000.0,-2650000.0,22692000,232176194.47,231852194.47000098
739,ECOL.OQ,Industrials,-296214000.0,142606000.0,38363000.0,1011380000,1119002625.24,1866695625.24
740,CI.N,Health Care,,,,,74197073966.4,104905073966.4
741,OSH.N,Health Care,-180252000.0,-126516000.0,-136790000.0,-29524000,12390637335.3,11926634335.3
742,CLR.N,Energy,-310426000.0,1901409000.0,60672000.0,6741667000,7600525429.23,13582076429.23
743,NX.N,Industrials,7096000.0,103116000.0,55887000.0,355759000,812476616.8,878275616.800002
744,STTK.OQ,Health Care,,,,14516000,2044632728.26,2075797728.26
745,HT.N,Real Estate,-154199000.0,19139000.0,-80036000.0,807657000,315797508.66,1550105508.66
746,FCBC.OQ,Financials,35926000.0,52787000.0,48009000.0,426730000,414584960.4,-41012039.6000002
747,MITK.OQ,Information Technology,9421000.0,21072000.0,13053000.0,132243000,681717426.66,614756426.6600009
748,AMK.N,Financials,-686999.999999999,56784000.0,22634000.0,858861000,1767037329.45,1770605329.45
749,EVI.A,Industrials,659000.0,6265000.0,2395000.0,87826000,511974289.56,526587289.56
750,CCK.N,Materials,515000000.0,1669000000.0,1185000000.0,1713000000,12244529381.7,20283529381.7
751,AROC.N,Energy,-28746000.0,401768000.0,205731000.0,1085963000,1474263583.48,3204246583.48
752,OMF.N,Financials,632000000.0,1178000000.0,914000000.0,4330000000,7217327651.85,22804327651.85
753,ARCH.N,Energy,-274641000.0,48131000.0,-75830000.0,640536000,739945067.65,920508067.65
754,WMS.N,Industrials,169294000.0,492628000.0,334799000.0,772820000,7332972389.82,8353814389.820009
755,GOGO.OQ,Communication Services,-201998000.0,107973000.0,69047000.0,-398890000,1109100418.4,2125225418.4
756,APPF.OQ,Information Technology,163344000.0,41066000.0,12915000.0,131950000,5529241241.16,5352524241.15999
757,TRST.OQ,Financials,52452000.0,,76056000.0,568161000,626812270.5,794371270.5
758,PSNL.OQ,Health Care,-34584000.0,-30327000.0,-35972000.0,106690000,1678407222.03,1472344222.03
759,BRKS.OQ,Information Technology,78868000.0,167862000.0,103097000.0,1213614000,5945031692.1,5687682692.09999
760,SRNE.OQ,Health Care,-289778000.0,-195043000.0,-206574000.0,78588000,3654840257.2,3687496257.2000103
761,ANH.N,Financials,-106558000.0,-42599000.0,-44174000.0,571952000,265951418.72,1946534418.72
762,SLCA.N,Energy,-411532000.0,151259000.0,-7164000.0,705217000,683297796.72,1813410796.72
763,QTS.N,Real Estate,-19109000.0,254311000.0,65148000.0,1337817000,4203127925.92,6360674925.92
764,VRCA.OQ,Health Care,-37354000.0,-36081000.0,-36138000.0,65015000,346339607.38,309438607.38
765,HLIO.OQ,Industrials,22475000.0,110670000.0,75656000.0,577636000,1916757162.16,2144668162.16
766,CNTY.OQ,Consumer Discretionary,-74855000.0,46022000.0,23153000.0,163306000,243705926.88,652068926.88
767,MCK.N,Health Care,-4189000000.0,4021000000.0,3124000000.0,5092000000,29616284444.38,34927284444.38
768,OPTN.OQ,Health Care,-100917000.0,-88424000.0,-89690000.0,61583000,230716845.36,192595845.36
769,HBI.N,Consumer Discretionary,436075000.0,999021000.0,871626000.0,1236595000,5493070930.84,8739058930.83999
770,ICHR.OQ,Information Technology,33279000.0,76744000.0,52519000.0,411689000,1154140406.97,1101513406.97
771,ABCB.OQ,Financials,261988000.0,470393000.0,438938000.0,2647088000,3048550253.02,3406342253.02
772,CBTX.OQ,Financials,26361000.0,36500000.0,33313000.0,546451000,686454861.24,148447861.24
773,EZPW.OQ,Financials,-65429000.0,52914000.0,22248000.0,649127000,288557559.21,252642559.21
774,AVNS.N,Health Care,13900000.0,65500000.0,22100000.0,1265200000,2259158021.45,2327658021.45
775,ISBC.OQ,Financials,221580000.0,,489125000.0,2710003000,3121477855.87,6246835855.87
776,CVS.N,Health Care,7956000000.0,19007000000.0,14609000000.0,63864000000,95550685354.0,150763685354.0
777,PRSP.N,Information Technology,,,,1357000000,4674250529.4,6946250529.4
778,CLNC.N,Financials,-266872000.0,41264000.0,-4936000.00000001,2119022000,1080096906.0,5257981906.0
779,GBX.N,Industrials,31326000.0,214125000.0,107564000.0,1293043000,1281123842.4,1841079842.4
780,MEDP.OQ,Health Care,123975000.0,167537000.0,148172000.0,726283000,5208357044.8,4989130044.8
781,CBAY.OQ,Health Care,-64648000.0,-62284000.0,-62902000.0,186348000,403678359.12,242414359.12
782,BHF.OQ,Financials,-1137000000.0,-368000000.0,-368000000.0,16172000000,3514834803.48,1369834803.48001
783,OC.N,Industrials,-542000000.0,1239000000.0,767000000.0,4631000000,8955218856.78,11474218856.78
784,LMNX.OQ,Health Care,11453000.0,65056000.0,34926000.0,464860000,1342260473.05,1234318473.05
785,OYST.OQ,Health Care,-68012000.0,-68830000.0,-68906000.0,137298000,559789232.96,481352232.960001
786,CFG.N,Financials,950000000.0,,2525000000.0,22673000000,17048757513.28,14850757513.28
787,NBHC.N,Financials,,,,820691000,1071281156.27,488613156.270001
788,INSG.OQ,Information Technology,-113811000.0,-3627000.0,-25231000.0,-37238000,1942997246.55,2063881246.55
789,MSBI.OQ,Financials,,,,621391000,448983626.94,266519626.94
790,ARCB.OQ,Industrials,,,,828593000,1263026460.45,1177888460.45
791,SFL.N,Energy,-35558000.0,321817000.0,200756000.0,1106369000,817330454.72,3118333454.72
792,EVR.N,Financials,350574000.0,607061000.0,578436000.0,,5422669999.4,4796414999.40001
793,MKSI.OQ,Information Technology,350100000.0,567300000.0,468100000.0,2360900000,9222780709.76,9216280709.76
794,IOVA.OQ,Health Care,-254752000.0,-257369000.0,-258513000.0,298971000,7140739419.12,6426595419.119989
795,BEAT.OQ,Health Care,17680000.0,105117000.0,57670000.0,366917000,2464895630.72,2532996630.72
796,WHG.N,Financials,-9221000.0,-1128000.0,-3799000.0,148287000,109018321.86,31432321.860000104
797,WLL.N,Energy,-4072678000.0,369006000.0,-194183000.0,4024971000,960032028.3,1346658028.3
798,PBYI.OQ,Health Care,-56200000.0,-17804000.0,-26788000.0,17463000,483511160.96,471915160.96
799,ODFL.OQ,Industrials,672682000.0,1178245000.0,916982000.0,3326288000,23977854508.92,23497091508.92
800,GPK.N,Materials,167300000.0,1062900000.0,585600000.0,1424300000,4389394861.5,8270594861.49999
801,DENN.OQ,Consumer Discretionary,11084000.0,47448000.0,30969000.0,-138064000,1095536301.6,1327821301.6
802,EVRG.N,Utilities,631200000.0,2151400000.0,1224100000.0,8571900000,12475749000.0,22339949000.0
803,SRDX.OQ,Health Care,1123000.0,6012000.0,-1251000.0,131055000,617057433.3,555959433.300001
804,ATEC.OQ,Health Care,-69233000.0,-32532000.0,-42604000.0,67234000,1192848432.75,1268209432.75
805,TALO.N,Energy,-34558000.0,330571000.0,-74644000.0,1078277000,746963098.91,1737364098.91
806,DTIL.OQ,Health Care,-106469000.0,-99813000.0,-108209000.0,138314000,750470706.7,646322706.7
807,BCPC.OQ,Materials,82844000.0,159723000.0,108997000.0,743667000,3674762812.08,3792046812.08
808,LNSR.OQ,Health Care,,,,-30553000,82663623.63,39962623.63000011
809,OSPN.OQ,Information Technology,1351000.0,14889000.0,2677000.0,264021000,974810355.71,862068355.709999
810,ADTN.OQ,Information Technology,2378000.0,14267000.0,-2360000.0,372944000,771615579.8,694354579.800001
811,MBIN.OQ,Financials,166060000.0,,249763000.0,810621000,931357893.6,2482196893.6
812,GLYC.OQ,Health Care,-50190490.0,-51005920.0,-51276160.0,154200590,192271900.62,49401550.6200001
813,ACC.N,Real Estate,70605000.0,425760000.0,157235000.0,3294676000,5827342732.94,9437375732.94
814,NEOG.OQ,Health Care,60292000.0,90061000.0,71127000.0,725177000,4482084718.26,4091319718.2600102
815,MYE.N,Materials,39526000.0,69858000.0,48056000.0,166682000,761641179.54,755371179.539999
816,IDYA.OQ,Health Care,-40141000.0,-39970000.0,-41383000.0,100400000,553778146.95,275095146.95
817,ROST.OQ,Consumer Discretionary,303535000.0,739032000.0,375036000.0,3359249000,42329993362.5,40425906362.5
818,PRFT.OQ,Information Technology,33552000.0,84234000.0,59411000.0,381015000,1993703132.0,2131408132.0
819,CURO.N,Financials,65348000.0,171666000.0,154168000.0,131905000,677057471.28,1269446471.28
820,CCMP.OQ,Information Technology,135809000.0,353392000.0,225406000.0,1074313000,4823234729.92,5487294729.920011
821,ARCT.OQ,Health Care,-52033000.0,-50462000.0,-51259000.0,25792000,2273581762.5,1981634762.5
822,CNXN.OQ,Information Technology,61435000.0,96420000.0,82910000.0,597312000,1311392099.1,1203341099.1
823,AMGN.OQ,Health Care,7264000000.0,11840000000.0,9112000000.0,9409000000,138102038138.64,160441038138.64
824,EVBN.A,Financials,11246000.0,26434000.0,24194000.0,168905000,163300935.87,183240935.87
825,LEA.N,Consumer Discretionary,158500000.0,1136800000.0,596900000.0,4614900000,9199142484.48,10525542484.48
826,BRKR.OQ,Health Care,157500000.0,341000000.0,264000000.0,906800000,8693478031.56,8916878031.560009
827,CASY.OQ,Consumer Staples,328625000.0,740338000.0,481746000.0,1643205000,7018161287.47,7977698287.47001
828,NWSA.OQ,Communication Services,-862000000.0,1214000000.0,563000000.0,7582000000,11853135503.4,12413135503.4
829,SPXC.N,Industrials,107900000.0,189200000.0,150800000.0,502400000,2415609853.5,2808809853.5
830,DHR.N,Health Care,3510600000.0,6005700000.0,4230700000.0,39766000000,167315204802.51,185763204802.51
831,WDR.N,Financials,70456000.0,107603000.0,94770000.0,727757000,1569004965.8,903480965.8000029
832,BCOV.OQ,Information Technology,-14546000.0,5721000.0,-3048000.0,74123000,705754032.66,680422032.66
833,GHC.N,Consumer Discretionary,207752000.0,283227000.0,122433000.0,3319239000,2966385317.23,2699363317.23
834,WSR.N,Real Estate,18804000.0,59148000.0,31161000.0,345317000,351963942.15,985753942.15
835,CXP.N,Real Estate,-5452000.0,148553000.0,47120000.0,2623140000,1599076133.82,3038376133.82
836,CG.OQ,Financials,-178900000.0,2000000.00000006,-57600000.0,618600000,12753039527.3,19311739527.3
837,AGX.N,Industrials,2712000.0,8690000.0,4040000.0,339249000,701498513.99,260009513.99
838,CWH.N,Consumer Discretionary,79446000.0,466234000.0,408997000.0,-32602000,3517418232.39,4621065232.39
839,SASR.OQ,Financials,96953000.0,182953000.0,166383000.0,1469955000,1655927982.63,2332521982.63
840,FISV.OQ,Information Technology,905000000.0,4832000000.0,1723000000.0,32979000000,75249951916.32,96568951916.3201
841,XPER.OQ,Information Technology,-52011000.0,141558000.0,-1443000.0,547911000,2216689001.1,3009333001.1
842,ESI.N,Materials,121200000.0,408600000.0,249100000.0,2220900000,4368256925.94,5635656925.94001
843,HAL.N,Energy,-2945000000.0,2421000000.0,1363000000.0,4974000000,16893377725.77,24166377725.77
844,VKTX.OQ,Health Care,-35997000.0,-40270000.0,-40270000.0,277119000,606230887.32,350926887.320001
845,HEIa.N,Industrials,313984000.0,465209000.0,376648000.0,1980177000,16124181448.49,16708798448.49
846,ULH.OQ,Industrials,48132000.0,154500000.0,80359000.0,239573000,616172018.7,1067391018.7
847,UA.N,Consumer Discretionary,-748934000.0,131641000.0,-38510000.0,2150087000,8539693453.78,8671431453.78001
848,LAD.N,Consumer Discretionary,470300000.0,783400000.0,690900000.0,2661500000,9501796764.93,13203496764.93
849,FCN.N,Industrials,183066000.0,308206000.0,267028000.0,1489142000,3968434977.52,3972230977.52001
850,PDLB.OQ,Financials,-5227000.0,10715000.0,8240000.0,158402000,167330688.0,162093688.0
851,FORM.OQ,Information Technology,78523000.0,135492000.0,86807000.0,744084000,3477740445.27,3257199445.27001
852,BIG.N,Consumer Discretionary,624969000.0,530640000.0,387971000.0,845464000,2035484377.6,1527087377.6
853,JJSF.OQ,Consumer Staples,3024000.0,55762000.0,2496000.0,809498000,2947727422.47,2720023422.47
854,HOG.N,Consumer Discretionary,1298000.0,323890000.0,183833000.0,1722785000,4914116051.74,10643717051.74
855,MGEE.OQ,Utilities,93284000.0,186495000.0,113163000.0,855676000,2352427218.5,2857289218.5
856,CLH.N,Industrials,119656000.0,504128000.0,205234000.0,1269813000,4511412694.68,5537358694.68
857,CRI.N,Consumer Discretionary,133575000.0,408381000.0,313431000.0,880130000,4137353729.04,4295264729.04
858,CALX.N,Information Technology,33484000.0,56850000.0,43132000.0,280325000,1977352001.46,1843563001.46
859,NTGR.OQ,Information Technology,58293000.0,87021000.0,72731000.0,689384000,1203410455.3,850092455.3
860,CFFN.OQ,Financials,60881000.0,,143572000.0,1284859000,1761276774.24,1732275774.24
861,NP.N,Materials,-10500000.0,101300000.0,64400000.0,406300000,900776985.66,1054976985.66
862,STMP.OQ,Consumer Discretionary,152525000.0,198546000.0,172225000.0,665625000,4384275558.84,4020867558.84
863,TCRR.OQ,Health Care,-61500000.0,-62285000.0,-63704000.0,160449000,1064039202.33,817316202.330002
864,NXTC.OQ,Health Care,-32069000.0,-33820000.0,-36998000.0,321484000,341520538.155,54203538.1549998
865,MDLA.N,Information Technology,-131756000.0,-105002000.0,-129591000.0,397796000,6603187166.73,6396993166.73001
866,SPLK.OQ,Information Technology,-791160000.0,-611219000.0,-700590000.0,1999429000,27858032070.66,28139673070.66
867,GRA.N,Materials,13400000.0,292100000.0,190000000.0,395700000,4018411898.8,5758111898.8
868,SYNA.OQ,Information Technology,141800000.0,196400000.0,95800000.0,819100000,3688964522.54,4036464522.54
869,BURL.N,Consumer Discretionary,-166168000.0,-22351000.0,-241120000.0,528149000,17017095048.8,17841714048.8
870,CYH.N,Health Care,-173000000.0,1177000000.0,601000000.0,-2218000000,1101708967.92,12698708967.92
871,PACW.OQ,Financials,-1240801000.0,713806000.0,676929000.0,3594951000,3843746128.38,4164094128.38
872,TRGP.N,Energy,-1828300000.0,2150400000.0,1250400000.0,5199600000,6826882627.51,18148982627.51
873,SWN.N,Energy,-2910000000.0,342000000.0,-44000000.0,3246000000,2751612318.32,5106612318.32
874,MCHP.OQ,Information Technology,333300000.0,2055500000.0,879100000.0,5585500000,37426468950.92,46233668950.92
875,WKHS.OQ,Consumer Discretionary,-210050810.0,-34891900.0,-35563300.0,-34913110,4982675350.38,5025680610.38
876,BBIO.OQ,Health Care,-402201000.0,-425631000.0,-425631000.0,408454000,7916385355.81,7732229355.810009
877,DE.N,Industrials,2752000000.0,7575000000.0,5457000000.0,12937000000,97241089058.88,136180089058.88
878,GLRE.OQ,Financials,-68496000.0,33428000.0,33407000.0,477183000,270600887.68,356657887.68
879,CIVB.OQ,Financials,,,,,303642420.84,347804420.84
880,AIV.N,Real Estate,154184000.0,519033000.0,125475000.0,1780649000,717533864.54,4995188864.54
881,LMND.N,Financials,,-149200000.0,-150800000.0,297700000,8862836292.0,8767636292.0
882,UBSI.OQ,Financials,289023000.0,500139000.0,493534000.0,4297620000,4472908135.56,3270509135.56001
883,BCML.OQ,Financials,13727000.0,,32877000.0,252591000,174183452.8,208589452.8
884,HAFC.OQ,Financials,30739000.0,72596000.0,61904000.0,563267000,445408607.5,204474607.500001
885,XRAY.OQ,Health Care,-79200000.0,547600000.0,222900000.0,5092500000,12193197899.61,13149097899.61
886,PRGO.N,Health Care,-6599999.99999999,899000000.0,511300000.0,5803800000,5946926245.99,8654426245.99001
887,IFF.N,Materials,377828000.0,1074846000.0,743369000.0,6217304000,32477498463.52,36451495463.52
888,TCBI.OQ,Financials,56539000.0,,363488000.0,2871224000,3383034263.5,3867108263.5
889,RPAY.OQ,Information Technology,,28609700.0,-28475460.0,254353040,2200798675.0,2318979175.0
890,ABMD.OQ,Health Care,200467000.0,248079000.0,224805000.0,1065466000,14688044288.88,14154960288.88
891,ESTC.N,Information Technology,-123591000.0,-115100000.0,-133242000.0,413647000,14332451674.86,13981298674.86
892,OXY.N,Energy,-14561000000.0,8177000000.0,-437000000.0,34232000000,20765971738.5,72013971738.5
893,HBB.N,Consumer Discretionary,18005000.0,31245000.0,28053000.0,36266000,267014503.83,336569503.83
894,PCH.OQ,Real Estate,166830000.0,358515000.0,280630000.0,1304953000,3398488451.82,3903495451.82
895,ONEM.OQ,Health Care,-99996000.0,-69154000.0,-90105000.0,215422000,7319686569.74,7277755569.740009
896,NKE.N,Consumer Discretionary,2826000000.0,4540000000.0,3698000000.0,8055000000,221701790246.93,219340790246.93
897,BV.N,Industrials,-41000000.0,255800000.0,111400000.0,1271500000,1536206742.81,2537606742.81
898,GRPN.OQ,Consumer Discretionary,-225685000.0,39891000.0,-52945000.0,393936000,1042729984.45,690496984.450002
899,SMCI.OQ,Information Technology,88532000.0,121795000.0,92785000.0,1065540000,1703632011.2,1439739011.2
900,TCX.OQ,Information Technology,15277000.0,46043000.0,22626000.0,94194000,927942299.83,
901,JNJ.N,Health Care,14414000000.0,27652000000.0,21127000000.0,,426445587437.28,433422587437.28
902,BUSE.OQ,Financials,100344000.0,167896000.0,144572000.0,1270069000,1198528447.34,988523447.340001
903,EGHT.N,Information Technology,-170651000.0,-107113000.0,-152267000.0,190731000,3735151496.5,3890647496.50001
904,TMUS.OQ,Communication Services,2744000000.0,23634000000.0,9427000000.0,65344000000,162098992945.6,227807319945.6
905,MOFG.OQ,Financials,6623000.0,63756000.0,52726000.0,515250000,439590608.44,813992608.44
906,FBK.N,Financials,63621000.0,133714000.0,123467000.0,1291289000,1825647147.16,1953073147.16
907,USNA.N,Consumer Staples,115789000.0,182593000.0,168524000.0,351712000,1792011558.84,1513593558.84
908,REVG.N,Industrials,-34300000.0,60700000.0,20500000.0,472300000,702599153.37,1033399153.37
909,AVD.N,Materials,10770000.0,38660000.0,19312000.0,344156000,524580833.64,664361833.6400009
910,WTI.N,Energy,56296000.0,155983000.0,24429000.0,-249365000,378548109.06,946763109.06
911,KROS.OQ,Health Care,-37270000.0,-35832000.0,-36094000.0,495000,1467255466.3,1326323466.3
912,ZYXI.OQ,Health Care,10234000.0,13385000.0,11683000.0,19742000,630896378.4,589798378.4
913,BG.N,Consumer Staples,492000000.0,1520000000.0,1077000000.0,5913000000,9996910543.86,16512910543.86
914,MTW.N,Industrials,-11600000.0,77000000.0,40700000.0,645900000,475872032.16,685272032.16
915,LH.N,Health Care,844900000.0,2655600000.0,2059000000.0,7567000000,21796172000.0,27036472000.0
916,CZR.OQ,Consumer Discretionary,-1213853000.0,520359000.0,143344000.0,1117257000,16553866928.24,43352866928.24
917,NBR.N,Energy,-993834000.0,629460000.0,-241410000.0,1982811000,551135773.4,3870220773.4
918,VVI.N,Industrials,-329913000.0,-18066000.0,-76020000.0,467498000,790989506.56,1198517506.56
919,AROW.OQ,Financials,40827000.0,67912000.0,63187000.0,334392000,474626425.42,475213425.42
920,CASA.OQ,Information Technology,-24053000.0,35502000.0,17023000.0,38564000,697427086.7,832960086.700001
921,BPRN.OQ,Financials,13806000.0,22420000.0,20874000.0,208818000,167787211.92,90358211.92000021
922,PEAK.N,Real Estate,308218000.0,959914000.0,227722000.0,6085058000,16522286998.14,23271315998.14
923,QTNT.OQ,Health Care,-94888000.0,-66250000.0,-76014000.0,-5527000,533394676.32,550508676.32
924,ARLO.N,Information Technology,-66426000.0,-110572000.0,-121548000.0,203376000,665492962.98,471881962.979999
925,GMS.N,Industrials,25310000.0,283948000.0,171866000.0,633981000,1358965205.12,2236820205.12
926,CAC.OQ,Financials,,,,529314000,589654786.35,786900786.35
927,BPMC.OQ,Health Care,333218000.0,331842000.0,325294000.0,464359000,5515677671.88,4758247671.88
928,SHO.N,Real Estate,-335634000.0,22577000.0,-118977000.0,2574838000,2404336382.5,3120556382.5
929,VRNT.OQ,Information Technology,12382000.0,214538000.0,117428000.0,1229368000,3320991409.44,3695291409.44001
930,ALGT.OQ,Industrials,-184329000.0,49135000.0,-127133000.0,699400000,3595524341.78,4435569341.78
931,VRS.N,Materials,131000000.0,131000000.0,39000000.0,987000000,414120134.64,346120134.64
932,NVAX.OQ,Health Care,-272525000.0,-262448000.0,-266471000.0,-186017000,17883353715.84,18019782715.84
933,PHR.N,Health Care,-22864000.0,-9027000.0,-22062000.0,101865000,3208872826.32,2983915826.32
934,ATH.N,Financials,813000000.0,2496000000.0,2033000000.0,13391000000,8541205381.98,3654205381.98
935,III.OQ,Information Technology,3401000.0,21024000.0,14705000.0,89674000,178633555.56,219356555.56
936,EV.N,Financials,138516000.0,397625000.0,374240000.0,1323685000,8049225015.0,9662116015.0
937,NEX.N,Energy,-369605000.0,103208000.0,-213524000.0,886772000,812444524.9,846055524.9000009
938,IRWD.OQ,Health Care,110830000.0,146359000.0,142349000.0,-93251000,1608975995.7,1725959995.7
939,SFM.OQ,Consumer Staples,250687000.0,471654000.0,345648000.0,581952000,2623214138.24,2772394138.24
940,KRON.OQ,Health Care,,,,99704000,1599196204.16,1684799204.16
941,PRAA.OQ,Financials,146882000.0,360485000.0,343868000.0,1169388000,1645437386.3,4229989386.3
942,SPFI.OQ,Financials,45353000.0,,79329000.0,370048000,352127570.72,397963570.72
943,LYB.N,Materials,,,,,30353243008.5,42043243008.5
944,RAPT.OQ,Health Care,-53373000.0,-51725000.0,-52944000.0,73121000,508539413.89,385753413.89
945,MEIP.OQ,Health Care,-36351000.0,-34403000.0,-34595000.0,78218000,381449457.96,205314457.96
946,UEIC.OQ,Consumer Discretionary,33441000.0,67252000.0,36203000.0,274399000,761457056.88,744311056.88
947,MBIO.OQ,Health Care,-55616000.0,-50390000.0,-51991000.0,51652000,304353608.0,229102608.0
948,GPS.N,Consumer Discretionary,-1053000000.0,-14000000.0,-535000000.0,3316000000,8284744520.7,7849744520.70002
949,BRT.N,Real Estate,-10413000.0,3844000.0,-2871000.0,199653000,255413082.87,407901082.87
950,VIE.OQ,Health Care,-128849000.0,-132142000.0,-133153000.0,354511000,2898164041.85,2513955041.85
951,ACTG.OQ,Industrials,23751000.0,-11257000.0,-15749000.0,181214000,359740006.9,182596006.9
952,PCG.N,Utilities,-5135000000.0,5842000000.0,2467000000.0,5136000000,23814789948.0,62345789948.0
953,CNBKA.OQ,Financials,42209000.0,,57807000.0,370409000,300662325.25,432100325.25
954,INS.A,Information Technology,9739000.0,14284000.0,12542000.0,37289000,392892192.0,358501192.0
955,SPWH.OQ,Consumer Discretionary,71496000.0,126182000.0,104938000.0,110268000,763274050.0,772296049.999999
956,CLAR.OQ,Consumer Discretionary,10863000.0,12301000.0,4501000.0,181192000,531178907.4,555213907.4
957,PFE.N,Health Care,9358000000.0,18671000000.0,14084000000.0,,193987106139.24,246872106139.24
958,ALTR.OQ,Information Technology,-14200000.0,24398000.0,1839000.0,357059000,4680186557.58,4651197557.58
959,GLUU.OQ,Communication Services,7356000.0,15452000.0,6588000.0,203087000,1549702313.37,1231603313.37
960,AMED.OQ,Health Care,166112000.0,203607000.0,177664000.0,640450000,9719465967.97,9919386967.970009
961,FNF.N,Financials,989000000.0,1601000000.0,1366000000.0,5382000000,11488518547.44,11322518547.44
962,EHC.N,Health Care,,,,1588000000,8284712900.48,11763212900.48
963,KALU.OQ,Materials,12300000.0,163000000.0,111100000.0,733900000,1536942826.8,1632042826.8
964,WLFC.OQ,Industrials,14295000.0,209214000.0,114839000.0,399976000,197357916.33,1618303916.33
965,NWPX.OQ,Industrials,25845000.0,48016000.0,33848000.0,248158000,312793440.3,298134440.3
966,PSA.N,Real Estate,1133420000.0,1962556000.0,1415820000.0,9062911000,40357691480.7,46221233480.7
967,KTB.N,Consumer Discretionary,47264000.0,165476000.0,133352000.0,69257000,2247026933.6,2999258933.6
968,CLNY.N,Real Estate,-2958643000.0,611729000.0,-141171000.0,5216043000,2566165175.0,14536914175.0
969,STAA.OQ,Health Care,8965000.0,9306000.0,6184000.0,159884000,5127405868.0,5000915868.0
970,ENTA.OQ,Health Care,-36168000.0,-37995000.0,-41639000.0,455580000,1059511595.6,674341595.6000019
971,NVRO.N,Health Care,-89678000.0,-63010000.0,-67958000.0,216352000,5990262040.28,5723503040.28
972,HNI.N,Industrials,66944000.0,209961000.0,132455000.0,584044000,1474936864.5,1543982864.5
973,SRGA.OQ,Health Care,-281527000.0,-47769000.0,-65166000.0,100974000,266695447.5,170905447.5
974,XNCR.OQ,Health Care,-82554000.0,-88185000.0,-93672000.0,593201000,2845181702.08,2294017702.08
975,ATNX.OQ,Health Care,-118413000.0,-94415000.0,-98631000.0,188225000,1267546906.36,1149327906.36
976,DIN.N,Consumer Discretionary,-72316000.0,161803000.0,118772000.0,-241774000,1252422173.72,2570635173.72
977,ABBV.N,Health Care,,,,,191606884863.19,270734884863.19
978,FFIV.OQ,Information Technology,296592000.0,527558000.0,423020000.0,2232268000,12270074821.2,11280234821.2
979,NRIX.OQ,Health Care,-36847000.0,-56454000.0,-58539000.0,-9519000,1403458456.68,1049385456.68
980,PLPC.OQ,Industrials,32757000.0,58657000.0,44673000.0,268535000,339840648.45,366595648.45
981,NEM.N,Materials,2397000000.0,4910000000.0,2612000000.0,21420000000,46321625335.98,48816625335.98
982,LSXMA.OQ,Communication Services,264000000.0,2615000000.0,2042000000.0,10678000000,26466635039.22,42596635039.22
983,LIVN.OQ,Health Care,-207604000.0,63556000.0,-5883000.0,1383717000,3280258147.5,3703509147.50001
984,MYGN.OQ,Health Care,-214100000.0,-80500000.0,-152000000.0,918200000,2207427588.0,2271627588.0
985,HFFG.OQ,Consumer Staples,-343220240.0,15556870.0,-2503670.0,603407950,415307288.0,544412238.0
986,ESTE.N,Energy,-7700000.0,105133000.0,2075000.0,345599000,393929524.8,999294524.8
